T,X,Y,Z
10273,-36,-16,72
10275,-8,-8,-52
10287,80,136,4
10289,-40,44,-44
10291,64,32,-52
10293,12,-4,-20
10295,-8,68,-12
10297,-44,84,-92
10299,-20,4,-12
10311,16,64,60
10313,636,228,-1288
10320,332,452,-660
10322,824,-404,852
10324,1184,-128,-160
10326,400,328,-648
10328,-2008,276,-20
10340,-476,140,-164
10342,-1124,248,220
10344,-628,68,-456
10346,300,20,-132
10348,648,-112,-424
10360,340,84,-400
10362,0,200,180
10364,-32,84,-200
10366,-156,12,-552
10368,-132,20,420
10370,144,-92,-8
10382,116,64,-60
10384,44,24,-192
10386,24,20,164
10388,44,24,332
10390,-52,-8,180
10392,-76,68,-212
10394,-48,12,-140
10406,72,36,92
10408,296,44,308
10410,72,-108,-48
10414,-340,124,-104
10416,-72,8,-160
10418,104,4,-64
10420,-32,-88,40
10432,412,-80,312
10434,464,120,-4
10436,-348,424,-2488
10438,-956,-552,252
10440,240,-100,-1328
10442,504,4,-652
10454,180,-132,732
10456,204,-160,-292
10458,-24,116,256
10460,-80,184,-116
10462,-48,44,88
10464,40,-132,-96
10476,124,112,80
10478,84,-24,56
10480,28,112,-216
10482,-12,68,-188
10484,76,24,140
10486,92,40,-12
10498,0,-28,140
