T,X,Y,Z
59740,-20,-88,-208
59744,28,28,104
59746,-8,-80,-220
59748,-44,-32,80
59750,32,64,92
59762,12,16,-32
59764,80,-8,36
59766,0,88,-20
59768,96,48,-48
59770,92,-132,20
59772,464,68,-780
59784,-320,264,-2004
59786,-2316,188,-872
59788,-2556,-252,744
59790,1372,-32,-1056
59792,3112,-192,1240
59804,1616,-188,-72
59806,676,40,-876
59808,-476,220,0
59810,-680,76,-104
59812,-168,-296,264
59814,404,-160,668
59826,-20,20,828
59828,368,72,-120
59830,428,152,-524
59832,52,-156,268
59834,-52,12,432
59836,-280,76,-28
59840,400,200,-248
59852,24,120,-192
59854,-56,-20,-240
59856,-52,-68,292
59858,76,-48,624
59860,120,-76,136
59862,56,136,116
59874,-24,-108,-968
59876,664,-200,100
59878,44,-92,980
59880,-104,92,-816
59882,-44,260,324
59884,-324,-108,-480
59896,280,160,228
59898,-108,-96,-112
59900,-56,92,20
59902,-80,96,-300
59904,-60,-40,-32
59906,212,124,16
59918,-104,16,68
59920,-92,100,-256
59922,-124,4,36
59924,-40,-104,68
59926,204,100,172
59928,64,-68,88
59940,32,8,-80
59942,112,-36,52
59946,96,112,140
59948,120,64,60
59950,-64,100,-64
59952,4,0,-100
59954,44,36,-104
