T,X,Y,Z
19136,0,72,52
19148,92,-88,176
19150,76,68,-184
19152,-20,-28,-40
19154,28,-120,-8
19156,-64,72,-124
19158,4,128,-24
19170,120,0,-4
19172,-24,84,-52
19174,184,24,36
19176,400,56,-1836
19178,-348,-64,516
19180,-156,4,652
19192,-2192,128,2200
19194,552,-120,1116
19196,3464,-32,404
19198,2252,-156,-140
19200,-544,112,712
19204,-1876,252,-992
19206,24,-100,1836
19218,52,-312,540
19220,724,32,4
19222,428,436,-628
19224,-348,128,-576
19226,-692,-64,-64
19228,-232,-16,572
19240,-348,0,128
19242,-120,64,-256
19244,180,136,-280
19246,280,100,84
19248,172,68,148
19250,-232,-124,656
19262,-396,-88,236
19264,-124,-136,100
19266,176,-32,184
19268,180,60,-180
19270,68,-16,212
19272,-24,-60,400
19284,472,16,-332
19286,372,-160,1328
19288,548,-132,1652
19290,164,228,-2364
19292,-408,-16,648
19304,-352,104,-972
19308,-140,-160,-116
19310,456,104,-832
19312,140,-56,-88
19314,-56,-68,52
19316,76,-84,-144
19328,-176,-140,204
19330,-120,-36,52
19332,192,-68,132
19334,208,8,-296
19336,92,-60,152
19338,-144,-40,-284
19350,-28,64,-40
19352,-36,140,196
19354,48,92,-172
19356,204,192,-284
19358,8,-12,112
