T,X,Y,Z
45487,4,4,88
45489,-44,12,-184
45491,44,-16,72
45503,12,-84,48
45505,20,32,-40
45507,120,76,-112
45509,0,-84,72
45511,32,-12,56
45513,8,16,4
45515,12,132,80
45527,-220,-112,708
45529,128,-60,372
45531,208,40,-360
45533,-324,-276,364
45535,4,4,20
45537,236,200,-232
45549,60,168,-404
45556,-92,-24,-260
45558,-52,-68,424
45560,304,-108,2280
45562,-224,-4,252
45564,44,112,-656
45576,-212,-140,832
45578,104,-108,844
45580,312,280,-1244
45582,-176,80,-196
45584,-44,-248,656
45586,32,52,352
45598,128,-28,-768
45600,100,84,-236
45602,76,84,60
45604,36,-104,348
45606,-152,-24,264
45608,48,100,-120
45620,88,140,-72
45622,112,100,-492
45624,-76,76,-52
45626,-168,-48,112
45628,-132,-88,272
45630,64,32,164
45642,0,-20,-288
45644,152,48,-540
45646,80,-64,4
45648,-356,-108,296
45652,-140,28,508
45654,-240,164,-880
45656,732,148,-180
45668,104,156,-192
45670,56,12,584
45672,-416,-76,712
45674,328,112,-780
45676,104,108,-124
45678,-208,-80,-16
45690,4,40,480
45692,-12,88,220
45694,-152,-148,148
45696,32,-40,-212
45698,208,104,-376
45700,-32,-108,-32
45712,-44,-64,140
