T,X,Y,Z
56517,-12,12,36
56519,-32,0,-56
56521,108,-12,132
56523,112,12,20
56535,-40,4,-72
56537,-48,-52,-104
56539,-92,-44,52
56541,-80,-4,-76
56543,-80,0,80
56545,-28,0,-196
56557,76,68,-1044
56559,-268,-76,1512
56561,212,-56,-404
56563,184,52,-276
56565,-360,-120,276
56567,356,100,-380
56579,188,92,-656
56581,108,68,-608
56583,-140,52,396
56585,176,-124,236
56587,-60,24,-32
56589,-40,16,-120
56593,-144,-108,500
56605,68,80,1084
56607,-316,-76,108
56609,172,-124,-856
56611,-140,-80,632
56613,128,8,580
56615,232,80,-820
56627,44,16,-116
56629,-4,-8,664
56631,-96,-84,412
56633,212,24,-580
56635,36,84,-20
56637,60,60,140
56639,48,-32,332
56651,-132,-96,200
56653,-56,4,324
56655,56,88,-112
56657,16,164,-424
56659,-180,0,-104
56661,-216,-168,100
56673,0,-92,16
56675,116,-24,-296
56677,-136,-20,84
56679,308,-56,-76
56681,204,-116,2792
56683,-36,-16,-672
56695,-112,12,336
56699,268,32,-148
56701,-100,80,-112
56703,68,-60,228
56705,4,-92,44
56707,144,84,188
56719,-88,-12,-280
56721,-48,-24,124
56723,180,56,108
56725,-112,20,252
56727,-44,-92,-104
56729,56,64,-164
