T,X,Y,Z
9808,-56,88,-80
9810,-52,-28,56
9812,16,92,76
9814,-40,24,56
9816,76,-20,-12
9828,-36,0,-104
9830,40,-8,-40
9832,-56,-4,-36
9834,-44,-76,-20
9836,-88,-28,20
9838,372,48,-1328
9840,-380,-84,1272
9852,-520,-120,1208
9854,344,80,-1064
9856,-88,80,812
9858,60,-172,348
9860,-100,28,-172
9862,184,88,-164
9866,-132,-116,404
9878,40,20,1884
9880,40,-28,140
9882,-20,156,-560
9884,-84,24,-708
9886,28,-60,292
9888,208,148,-116
9900,-40,64,-136
9902,-96,-168,448
9904,176,-16,168
9906,76,104,-28
9908,20,-12,-340
9910,8,16,-72
9912,-4,-40,248
9924,-56,-88,72
9926,52,16,128
9928,124,168,-120
9930,92,36,-200
9932,-60,-32,-12
9934,-156,-124,68
9946,-112,-48,88
9948,-76,-144,-132
9950,216,60,744
9952,-200,-80,864
9954,76,176,-1792
9956,-264,-16,12
9968,-56,8,728
9970,-32,-56,72
9972,-4,60,-356
9976,12,-4,356
9978,224,-12,52
9980,-96,-36,-188
9982,4,16,-164
9984,60,-52,-8
9996,-24,-56,-196
9998,-4,-8,-24
10000,24,-8,-276
10002,-8,48,-72
10004,12,-72,32
10006,-96,84,196
10008,80,8,132
10020,152,32,168
