T,X,Y,Z
25206,32,0,-48
25208,40,-36,40
25210,-84,88,-64
25222,36,0,-140
25224,60,28,20
25226,24,-4,-36
25228,-16,-40,124
25230,8,44,-96
25232,-40,4,-128
25234,-76,-8,-72
25246,-28,-52,516
25248,296,208,-108
25250,-312,-36,-336
25252,84,-132,-468
25254,156,132,56
25256,-152,-16,264
25268,-184,-140,-500
25270,100,-100,428
25272,48,24,-16
25274,-56,-152,-432
25276,-40,28,-344
25280,-312,72,-924
25282,32,-52,964
25294,-164,36,904
25296,-8,-144,-312
25298,96,92,-560
25300,-40,12,420
25302,88,-16,336
25304,108,124,-472
25316,-4,-88,-64
25318,-44,-124,484
25320,48,32,-4
25322,0,36,-412
25324,-16,-32,8
25326,-64,-80,336
25338,-68,-88,8
25340,-124,-40,156
25342,76,104,184
25344,-76,52,112
25346,28,28,136
25348,-192,-8,-220
25360,-20,-68,156
25362,52,-148,1396
25364,128,-276,1492
25366,160,564,-2692
25368,-40,-204,56
25370,-32,-148,-76
25382,148,120,60
25386,-36,0,100
25388,132,64,232
25390,80,112,-384
25392,-188,52,-200
25394,-48,64,120
25406,16,-116,160
25408,32,-4,-120
25410,0,48,-112
25412,60,68,-304
25414,-24,-64,72
25416,-80,-24,272
25428,-116,-168,72
