T,X,Y,Z
28615,16,48,-24
28617,12,-36,-116
28619,8,32,-36
28621,52,-52,8
28633,-44,-48,-144
28635,-36,-4,56
28637,-28,36,-52
28639,32,40,-220
28641,-32,-20,-36
28643,-28,-64,-12
28655,-632,-364,2232
28657,576,-148,-272
28659,-28,156,264
28661,-372,-72,-556
28663,84,-140,144
28665,280,44,-112
28677,188,-24,-236
28679,-312,-160,80
28683,-348,-280,2484
28685,396,-88,844
28687,-124,248,-16
28689,-120,-116,-588
28691,-304,-88,184
28703,224,36,608
28705,204,224,-1184
28707,-244,-168,36
28709,4,-124,664
28711,-12,76,-140
28713,76,-32,236
28725,-56,152,-252
28727,96,88,-104
28729,-40,-96,84
28731,-108,-52,428
28733,72,-12,-152
28735,120,20,-424
28747,88,92,-268
28749,-156,-96,-112
28751,-148,-40,24
28753,-28,-12,208
28755,-16,76,272
28757,52,-32,-388
28769,108,120,-448
28771,-96,40,-20
28773,-60,-176,184
28777,276,28,556
28779,-248,40,-444
28781,20,48,-132
28783,128,40,72
28795,340,-80,2116
28797,116,76,-352
28799,104,-112,188
28801,-384,-8,-276
28803,476,16,188
28805,-40,116,-160
28817,12,-136,368
28819,72,56,-40
28821,-68,76,-148
28823,-68,-56,-324
28825,56,-72,-164
28827,-8,16,-108
