T,X,Y,Z
37893,-24,-48,-16
37895,72,0,52
37897,8,-40,40
37909,-88,88,-84
37911,96,-20,60
37913,20,-8,144
37915,8,28,-32
37917,88,20,56
37919,-20,-28,12
37921,16,-20,-124
37933,164,112,-1624
37935,-464,-76,1716
37937,520,104,-28
37939,-20,-64,596
37941,-504,-72,-468
37943,352,80,-172
37955,112,-36,-316
37957,88,-40,80
37959,-328,-36,416
37961,144,108,-224
37963,-100,-40,276
37965,-88,-28,-88
37977,-80,-64,72
37981,-16,-44,600
37983,-96,-8,-48
37985,-36,100,-424
37987,120,-88,-136
37989,28,124,212
38001,12,0,36
38003,20,64,-124
38005,-48,16,148
38007,-88,56,72
38009,124,20,-244
38011,-108,96,-236
38013,-96,-4,60
38025,-100,4,96
38027,100,-16,-48
38029,-20,-76,48
38031,88,108,12
38033,-60,80,-8
38035,240,8,164
38047,-88,-12,360
38049,100,68,48
38051,52,-52,-148
38053,-84,-24,-332
38055,100,8,36
38057,-20,60,276
38069,100,136,924
38071,392,-40,-444
38073,-844,-184,604
38075,652,116,64
38079,-472,-152,316
38081,316,0,-476
38083,-76,100,760
38095,128,-80,304
38097,-132,-48,60
38099,-36,20,-144
38101,52,4,24
38103,-224,-60,140
38105,232,24,-32
