T,X,Y,Z
47631,-12,-12,64
47643,-96,-32,-56
47645,52,-68,-32
47647,4,-24,40
47649,100,20,8
47651,-28,-32,116
47653,28,-36,88
47665,28,72,-28
47667,-4,16,-100
47669,-12,-88,116
47671,0,112,-1676
47673,76,-72,1076
47675,-164,-152,152
47687,128,-112,-552
47689,-140,60,-128
47691,64,-100,536
47693,184,216,-996
47695,68,-52,220
47697,-116,-124,144
47701,96,4,-28
47713,-352,96,-292
47715,464,240,-740
47717,-8,4,1176
47719,-320,-248,100
47721,148,108,-700
47723,-132,28,296
47735,128,112,-196
47737,96,0,-888
47739,-80,-68,-444
47741,-128,-272,636
47743,-204,-136,776
47745,208,104,-1004
47757,172,92,-580
47759,24,-32,236
47761,-28,-88,532
47763,-164,-32,-392
47765,-12,8,560
47767,20,56,208
47779,544,24,1976
47781,-52,-116,-796
47783,-300,36,472
47785,476,60,720
47787,-24,-212,1168
47789,12,-44,76
47801,-96,-144,324
47805,0,104,264
47807,-172,-24,96
47809,-52,0,-100
47811,-36,-20,372
47813,12,104,-116
47825,-36,136,-528
47827,104,0,-56
47829,-20,-68,152
47831,4,-60,500
47833,-40,12,-116
47835,144,48,-60
47847,-8,56,-76
47849,-80,-56,-12
47851,-40,16,124
47853,-32,36,88
