T,X,Y,Z
40109,40,128,172
40111,60,-100,140
40113,-36,12,8
40117,0,0,68
40119,48,16,-24
40131,-40,-32,52
40133,4,-20,-48
40135,24,12,-168
40137,28,8,0
40139,48,44,72
40141,144,-40,-804
40143,172,120,228
40155,-196,-104,888
40157,36,-108,-48
40159,72,60,-184
40161,68,40,184
40163,-124,-56,-264
40165,152,176,-188
40177,-104,-36,588
40179,-44,64,-272
40181,-384,116,-236
40183,300,160,-980
40185,192,208,1172
40187,-184,-48,96
40199,-108,-264,628
40201,64,-64,396
40203,36,-64,184
40205,92,120,-908
40207,36,56,-396
40209,-32,-132,568
40221,-96,-112,208
40225,188,104,-356
40227,52,92,-324
40229,-12,48,-104
40231,-172,-120,328
40233,-76,-36,476
40245,52,-28,168
40247,44,52,-248
40249,-44,52,-200
40251,-152,-52,-32
40253,-104,-84,148
40255,-4,-12,272
40267,-16,-32,-40
40269,144,8,-136
40271,148,-8,-452
40273,-256,-100,748
40275,252,-28,364
40277,-116,276,-2780
40289,112,124,-1020
40291,-300,-100,232
40293,184,60,-292
40295,-28,8,-428
40297,-176,-76,292
40299,36,4,-216
40311,-12,156,-272
40313,68,48,-292
40315,-8,40,-12
40319,-20,-56,192
40321,0,-76,60
40323,60,88,-400
