T,X,Y,Z
42260,8,76,44
42262,-68,-44,56
42264,-76,56,72
42266,-72,-20,28
42268,0,56,92
42272,-36,96,-32
42274,-52,4,-80
42276,-100,-72,88
42288,-12,80,-100
42290,40,56,-12
42292,104,228,-1280
42294,-228,-312,1232
42296,-104,-80,-168
42298,232,92,-136
42310,120,-84,396
42312,-4,28,500
42314,188,60,-256
42316,-72,152,-1188
42318,-232,-276,776
42320,280,-8,296
42332,-100,40,152
42334,292,160,-596
42336,-364,28,-668
42338,124,-32,-660
42340,276,76,520
42342,-416,-184,348
42354,-96,-156,480
42356,144,80,12
42358,200,100,-132
42360,32,44,-352
42362,-20,0,-356
42364,-16,-200,352
42368,96,64,-416
42380,128,80,-516
42382,-48,24,-376
42384,-72,0,216
42386,24,-40,92
42388,-76,-24,428
42390,8,124,36
42392,12,184,-232
42404,120,64,-260
42406,-188,-64,260
42408,108,72,396
42410,200,88,-156
42412,-56,8,120
42414,24,-64,88
42426,308,44,-844
42428,-500,-148,-80
42430,220,-56,-304
42432,-24,76,172
42434,96,32,-116
42436,-92,-72,-812
42448,-152,48,-104
42450,48,-52,-16
42452,-128,-40,-252
42454,92,100,-128
42456,28,32,324
42458,-96,-72,72
42470,128,32,-144
42474,-80,-72,16
