T,X,Y,Z
41215,-36,56,-140
41217,-8,32,0
41219,12,-12,-56
41221,36,112,-84
41223,36,-60,-40
41225,-32,88,-4
41227,28,-20,-120
41239,-40,16,76
41241,28,-32,-152
41243,-40,120,156
41247,-240,-248,1568
41249,-44,-136,80
41251,324,128,80
41253,-308,8,-640
41265,192,-40,1092
41267,276,152,-124
41269,-56,52,-324
41271,-276,-240,244
41273,-416,40,-1796
41275,524,-160,3068
41287,-400,-124,244
41289,188,-120,-1112
41291,-176,-168,332
41293,8,-152,1528
41295,384,180,-876
41307,32,36,-448
41309,200,-64,764
41311,-480,-168,856
41313,188,104,-976
41315,32,88,-164
41317,56,108,468
41329,-72,104,-16
41331,-216,-48,-232
41333,-8,-76,424
41335,-132,-8,232
41337,180,44,-396
41341,-256,-180,4
41343,-68,8,192
41355,-20,-76,320
41357,28,120,-732
41359,156,180,-364
41361,-4,-16,-180
41363,124,-112,4
41365,-52,-20,-292
41377,524,4,196
41379,-8,-144,1000
41381,104,-36,212
41383,160,124,-1128
41385,-76,-44,892
41387,24,48,232
41399,-172,-156,32
41401,224,28,-40
41403,-92,0,416
41405,-28,0,40
41407,80,-20,-336
41409,-148,-24,-64
41421,-12,-52,204
41423,-48,-8,-12
41425,108,-32,-132
41427,-128,16,-84
