T,X,Y,Z
40655,68,4,-132
40657,-76,40,-40
40659,44,-32,32
40661,-16,28,-52
40673,-60,32,-16
40675,20,-12,-8
40677,-64,48,-60
40679,12,-4,132
40681,-36,32,48
40683,72,-104,212
40685,268,232,-816
40697,328,104,-384
40699,-256,8,468
40701,-216,-160,128
40703,156,-16,-300
40705,-64,-16,244
40717,-28,-216,2556
40719,-104,-252,1896
40721,320,460,-712
40723,-136,12,-100
40725,-488,-180,124
40729,-340,144,1936
40731,-80,-192,-904
40743,144,-156,772
40745,176,64,56
40747,-32,-160,-76
40749,104,128,-916
40751,220,80,-60
40753,-220,-248,916
40765,-172,-68,268
40767,144,52,-52
40769,168,20,-324
40771,-208,28,-124
40773,92,16,-200
40775,-332,-108,392
40787,88,60,-488
40789,76,-4,184
40791,-4,-12,-428
40793,172,32,-60
40795,-76,56,160
40797,-84,12,-400
40809,244,28,340
40811,80,84,1372
40813,-272,-176,-376
40815,236,-36,-648
40817,80,92,700
40819,4,8,364
40831,-300,-4,-260
40835,-56,-48,280
40837,-108,-28,20
40839,84,68,-388
40841,40,8,-136
40843,-272,-44,468
40855,-56,-16,216
40857,68,-68,-188
40859,32,-32,-24
40861,0,-48,212
40863,12,-32,-112
40865,12,20,100
40877,72,8,60
