T,X,Y,Z
50806,-40,-8,-64
50808,40,16,96
50810,8,8,132
50812,-48,-116,-12
50814,-4,-8,152
50826,64,12,-92
50828,-32,-16,52
50830,40,60,48
50832,-12,4,56
50834,-4,-12,112
50836,84,-28,-1624
50838,-344,-80,1068
50850,-128,-104,64
50852,76,8,-1172
50854,-140,96,216
50856,176,-68,604
50858,116,76,-424
50860,-44,-40,-36
50872,-104,-80,-344
50876,-412,-24,572
50878,224,-44,-1444
50880,-60,-32,-176
50882,-120,-144,1460
50884,348,56,-396
50896,8,28,-336
50898,104,-172,408
50900,-72,-80,1004
50902,8,-28,-692
50904,76,72,-456
50906,0,-8,56
50918,-92,8,244
50920,-212,-192,156
50922,-148,-76,264
50924,-64,80,28
50926,28,80,-276
50928,-4,72,-324
50940,108,-28,220
50942,-76,40,232
50944,84,-176,684
50946,188,4,1464
50948,8,108,-3120
50950,-100,-204,152
50962,-272,-52,1208
50964,204,-12,-76
50966,40,52,16
50968,-156,24,52
50972,-56,92,-92
50974,-72,128,328
50976,-64,-52,-164
50978,-212,-32,208
50990,52,84,164
50992,-128,-100,-16
50994,-20,44,-372
50996,68,-92,80
50998,-72,-84,328
51000,64,-68,-4
51012,88,152,68
51014,104,24,-152
51016,12,60,44
51018,180,-32,68
