T,X,Y,Z
48086,-68,28,-56
48088,36,-48,60
48100,24,-32,-100
48102,40,-16,76
48104,-36,-32,-8
48108,-4,72,-64
48110,40,44,72
48112,52,84,92
48114,-72,28,-120
48116,84,52,60
48128,132,172,-1612
48130,-400,-160,1364
48132,412,-36,116
48134,-24,64,124
48136,-352,-128,-136
48138,164,-128,-40
48150,20,60,232
48152,164,44,-492
48154,-72,64,-404
48156,-148,8,304
48158,120,48,168
48160,-40,12,324
48172,-220,-72,-192
48174,72,-124,-156
48176,188,240,-1084
48178,-28,52,1760
48180,-92,-132,-552
48182,48,-96,-504
48194,152,-20,76
48196,-36,12,188
48198,232,36,-540
48200,-36,60,-400
48202,-140,-216,312
48206,12,12,-368
48208,24,192,-8
48220,-12,104,-108
48222,212,24,104
48224,-224,-32,256
48226,-28,-52,128
48228,124,116,24
48230,88,52,-172
48242,32,16,-236
48244,-160,20,-56
48246,16,-40,296
48248,52,20,48
48250,36,64,-12
48252,-64,-16,-136
48254,220,-12,-96
48266,124,72,-464
48268,-36,32,348
48270,-100,-96,456
48272,164,32,-804
48274,120,-128,2100
48276,20,28,-760
48288,224,36,-272
48290,-48,24,272
48292,32,-52,0
48294,140,8,324
48296,-64,0,236
48298,48,-164,-52
