T,X,Y,Z
45201,32,-68,12
45203,40,68,48
45215,-24,84,64
45217,40,-8,8
45219,44,-4,28
45221,36,92,-128
45223,24,52,40
45225,44,0,-36
45227,-16,32,-88
45239,-212,-152,-32
45243,-120,76,428
45245,-184,-144,60
45247,116,48,-612
45249,40,144,28
45251,-28,-60,292
45263,4,96,-32
45265,164,12,-244
45267,-164,-116,216
45269,12,-136,340
45271,212,156,-280
45273,-480,160,-3164
45285,516,316,-776
45287,-288,76,1604
45289,120,-268,-400
45291,-148,136,-620
45293,-12,120,376
45295,344,36,72
45307,-16,84,-640
45309,-32,20,12
45311,-116,-164,1056
45313,24,-68,136
45315,88,96,-284
45317,0,76,-336
45329,-12,-16,164
45331,76,-48,180
45333,-204,-124,244
45335,28,4,-60
45339,-92,76,-208
45341,-100,-20,48
45343,12,32,4
45345,28,36,172
45357,-40,32,52
45359,148,-48,-304
45361,-128,-72,-324
45363,236,36,784
45365,-24,40,-384
45367,12,120,-40
45379,80,-4,516
45381,16,-56,556
45383,-72,76,-148
45385,4,148,-1736
45387,-144,-160,532
45389,144,136,-824
45401,-64,28,-484
45403,-28,72,-4
45405,-16,-4,56
45407,-64,-44,364
45409,16,4,-112
45411,-28,108,-132
45423,100,-16,-28
