T,X,Y,Z
46659,44,-8,-120
46661,-72,-32,-124
46663,-60,-8,168
46665,4,16,0
46669,-44,24,20
46671,-64,-28,36
46673,-28,-20,-76
46685,28,-4,128
46687,72,44,-132
46689,268,104,-200
46691,-200,60,-904
46693,-324,-292,1228
46695,416,76,52
46707,48,-124,-140
46709,60,-24,-140
46711,-56,-12,376
46713,500,192,-1204
46715,-264,-156,420
46717,-104,-164,324
46729,-604,-188,468
46731,32,-108,-696
46733,468,288,-1552
46735,-136,256,1780
46737,180,-196,-356
46749,36,28,176
46751,84,100,144
46753,-64,-76,384
46755,340,68,-544
46757,20,88,-660
46759,-176,-204,324
46771,-40,-68,604
46778,124,56,20
46780,-144,4,-288
46782,-268,-112,368
46784,60,36,328
46786,196,112,-236
46798,20,36,-376
46800,-124,-68,-240
46802,-72,8,200
46804,124,-152,264
46806,-68,12,136
46808,32,60,-196
46820,92,72,-340
46822,12,64,-208
46824,8,-8,536
46826,56,8,308
46828,-60,64,-164
46830,116,96,-412
46832,28,128,-384
46844,288,76,4
46846,-68,-148,48
46848,-384,-100,416
46850,616,108,-588
46852,-340,-80,1184
46854,272,-12,-680
46866,48,44,-324
46868,-168,-44,-268
46870,188,-96,668
46874,64,36,-56
46876,-44,40,-176
