T,X,Y,Z
54913,84,-8,-60
54915,-16,36,-40
54927,60,-32,-52
54929,124,-44,-80
54931,-8,64,52
54933,-4,88,-60
54935,60,4,28
54937,40,4,-4
54939,92,60,12
54951,40,28,24
54953,336,280,-1536
54955,-548,-316,1748
54957,408,-4,-20
54964,244,236,-472
54966,-40,172,976
54968,-88,-120,-176
54970,200,32,-532
54972,-32,100,-244
54984,-92,-88,676
54986,168,-80,-100
54988,32,56,-108
54990,-120,-136,-260
54992,-12,-44,644
54994,132,100,-292
55006,496,64,-996
55008,-284,92,772
55010,-92,-108,-68
55012,124,-40,-388
55014,-136,56,340
55016,200,28,168
55028,-36,-36,-484
55030,92,100,-604
55032,-88,-152,444
55034,-148,-96,448
55036,212,40,-400
55038,-72,8,96
55050,-48,-68,0
55052,88,116,72
55054,-8,32,-16
55056,-108,-88,200
55060,112,-12,-164
55062,-108,-20,4
55064,16,-60,76
55066,24,-36,156
55078,56,-8,164
55080,-92,-112,-20
55082,84,56,-512
55084,4,16,-248
55086,-104,-84,440
55088,-12,-176,732
55100,-148,-4,464
55102,-44,-188,-256
55104,268,-20,-32
55106,-120,284,-200
55108,284,28,-56
55110,-284,-224,212
55122,-88,-8,532
55124,-8,-68,264
55126,-108,64,-284
55128,180,148,-596
