T,X,Y,Z
43350,132,48,68
43352,108,44,-100
43354,20,-32,124
43356,0,32,96
43358,76,20,-48
43360,-76,-40,-112
43362,4,32,-76
43374,-12,8,72
43376,-24,24,-24
43378,-68,-12,100
43380,-4,200,-1536
43382,112,-152,1040
43384,-356,-320,704
43396,56,28,-672
43400,0,-16,-64
43402,292,148,-196
43404,148,180,-136
43406,-100,-196,328
43408,60,-120,76
43420,-652,48,72
43422,848,248,-884
43424,-244,160,1904
43426,-244,-184,-560
43428,124,-180,-800
43430,-348,-100,1184
43442,136,80,-272
43444,96,60,-832
43446,216,0,-12
43448,-104,-172,1056
43450,-232,-32,472
43452,276,60,-888
43464,212,60,-392
43466,48,44,-72
43468,48,40,36
43470,-208,-64,68
43472,-104,32,396
43474,36,120,72
43486,8,104,-396
43488,60,-68,44
43490,-108,-80,840
43492,56,-8,-252
43499,176,52,-496
43501,-196,-136,280
43503,80,20,88
43505,316,-48,2528
43507,76,224,-1396
43519,368,56,-624
43521,-232,192,92
43523,224,-112,164
43525,-196,-204,540
43527,28,192,-180
43529,132,12,-304
43541,56,132,-268
43543,300,148,-52
43545,-220,-140,396
43547,-80,-172,200
43549,92,36,-28
43551,-20,84,-396
43563,0,-60,-236
43565,16,-8,-4
