T,X,Y,Z
59574,8,-40,-8
59576,-44,-64,100
59578,8,120,-80
59580,20,80,20
59582,-36,64,104
59584,-60,-32,12
59596,20,-36,-8
59598,-20,-40,-40
59600,28,12,48
59602,-92,-24,12
59604,32,128,-1104
59606,252,28,388
59618,-132,128,1116
59620,40,-120,-720
59622,72,116,-108
59624,0,76,-160
59626,216,-48,700
59628,172,68,-284
59640,172,-156,1520
59642,-104,100,-8
59644,-228,-104,-928
59646,-208,100,-348
59648,576,320,-756
59650,-280,-84,1364
59654,-40,16,-556
59666,96,76,56
59668,220,88,-396
59670,84,128,-908
59672,-24,-104,304
59674,-220,-168,1036
59676,52,-28,-60
59688,192,80,-396
59690,188,20,-288
59692,28,60,-28
59694,-44,-32,-8
59696,-168,-12,372
59698,36,68,412
59710,-32,84,-296
59712,116,-36,-552
59714,-108,28,-8
59716,-84,56,292
59718,0,-32,416
59720,-72,-12,-40
59732,-108,-84,-244
59734,-32,-4,-912
59736,68,-4,120
59738,28,-120,1576
59740,0,-12,24
59742,368,388,-1032
59754,224,4,-132
59756,48,176,532
59760,-88,-124,136
59762,-168,120,328
59764,268,140,-368
59766,-32,40,-316
59768,-72,-144,-128
59780,-96,-108,292
59782,-172,-176,244
59784,8,0,-32
59786,56,132,-300
