T,X,Y,Z
37978,24,-64,60
37980,-32,32,4
37982,-48,8,-108
37984,0,-16,80
37986,96,36,28
37988,-8,16,-40
38000,4,52,52
38002,12,80,-92
38004,8,52,-52
38006,-60,-12,40
38008,92,256,-1620
38010,-204,-220,1308
38022,-316,-132,980
38024,284,-68,-664
38026,-60,-8,-216
38028,-72,-20,64
38030,228,132,-212
38032,72,28,-192
38044,108,76,-552
38046,-292,96,-284
38048,128,60,-996
38050,520,284,856
38052,-388,48,584
38054,144,-116,-852
38066,80,32,240
38068,-24,72,-100
38070,156,112,-732
38072,56,72,-600
38076,-356,-232,980
38078,92,-36,-512
38080,120,140,-344
38092,60,20,-220
38094,-88,32,120
38096,-184,-20,-72
38098,-184,-88,552
38100,92,48,196
38102,224,96,0
38114,-16,56,-336
38116,32,-108,692
38118,24,-304,4328
38120,200,172,-1924
38122,-288,-64,4
38124,288,0,-680
38136,216,112,-340
38138,-56,48,-256
38140,-132,-32,644
38142,188,-68,40
38144,160,84,164
38146,-20,24,-468
38158,-136,8,172
38160,40,-24,16
38162,-24,24,180
38164,-16,28,120
38166,88,4,-384
38168,-4,-4,-68
38170,-16,-80,512
38174,-88,-32,120
38186,-16,68,-8
38188,88,20,80
38190,96,-20,-48
