T,X,Y,Z
11184,24,-8,-44
11186,60,28,-104
11188,36,12,116
11190,12,28,-20
11192,-56,-80,56
11204,84,52,64
11206,92,28,40
11208,72,-8,-36
11210,-16,0,-12
11212,28,-64,8
11214,456,-8,-924
11216,-84,-12,-504
11228,-3016,-652,-388
11230,-2180,108,-1980
11232,888,368,1624
11234,2808,-48,528
11236,1996,-176,876
11248,1280,-104,-396
11250,588,16,-732
11252,-360,128,-148
11254,-612,-204,428
11256,-24,-168,100
11258,440,-104,-148
11262,-28,256,-644
11274,108,60,-260
11276,-304,-120,292
11278,-88,-108,76
11280,316,-8,-224
11282,180,60,-508
11284,124,108,-408
11296,-128,148,-224
11298,-156,-12,-4
11300,-300,-216,192
11302,16,-120,28
11304,-68,-8,-172
11306,-64,24,292
11318,184,512,1016
11320,324,44,536
11322,436,-268,656
11324,428,-240,932
11326,12,156,-24
11328,-52,140,-936
11340,100,16,-124
11342,60,-192,588
11344,40,-160,304
11346,32,0,-96
11348,-60,88,32
11350,56,24,-188
11362,-72,24,-64
11364,-120,-36,-8
11368,-40,-56,-96
11370,16,124,-84
11372,136,72,196
11374,32,-60,192
11376,-4,-48,216
11388,-40,-92,204
11390,72,-56,84
11392,200,48,56
11394,156,112,16
11396,148,-64,-80
