T,X,Y,Z
48158,-12,-32,-28
48160,84,84,20
48162,120,56,112
48174,28,-40,-40
48176,-20,32,24
48178,20,44,4
48180,-80,-8,-96
48182,-40,48,-52
48184,68,-12,40
48186,40,-60,44
48198,-964,-72,-904
48200,-600,36,-604
48202,956,80,724
48204,1352,120,796
48206,1220,-40,1216
48210,-3356,-172,568
48212,-836,232,-3216
48224,-220,344,28
48226,528,48,-236
48228,748,-48,-288
48230,536,-36,-336
48232,4,44,-572
48234,-500,-232,196
48246,8,24,-316
48248,-92,32,220
48250,140,108,-492
48252,48,80,-484
48254,-308,-36,-136
48256,-236,-60,640
48268,-376,-156,264
48270,-200,-56,-124
48272,-872,-252,-592
48274,324,436,428
48276,568,152,552
48288,624,-192,928
48290,8,-64,-728
48292,-192,60,120
48294,-440,24,-84
48296,108,-80,40
48298,396,0,-124
48310,308,52,88
48314,-244,64,-8
48316,-176,104,-292
48318,32,64,72
48320,96,-56,128
48322,16,-76,-248
48334,-76,-60,-28
48336,-92,-88,244
48338,-44,36,204
48340,112,-96,-20
48342,84,-88,172
48344,40,-36,-164
48356,8,-16,-56
48358,16,-20,28
48360,-24,20,20
48362,-60,108,-88
48364,-60,60,-80
48366,200,-20,-96
48368,164,28,32
48380,8,100,-104
