T,X,Y,Z
59636,0,-36,-44
59638,-32,-60,20
59640,36,0,-360
59642,16,72,20
59654,-4,4,-48
59656,32,-36,-44
59658,-24,-40,-32
59660,60,32,-48
59662,44,-12,64
59664,76,-12,-92
59676,-640,212,-728
59678,24,-64,116
59680,1308,-52,384
59682,696,52,-340
59686,-1700,-28,2376
59688,-2332,72,580
59690,84,308,-1776
59702,116,300,-376
59704,684,128,172
59706,404,-152,-264
59708,404,16,-4
59710,-268,76,-340
59712,-752,-296,548
59724,-44,140,-184
59726,-236,0,232
59728,-100,204,72
59730,-148,220,-520
59732,-280,-48,-20
59734,-84,-188,232
59746,-324,-112,216
59748,-112,124,-20
59750,196,100,-172
59752,4,4,-364
59754,-420,-200,-500
59756,-360,52,-1436
59768,-44,-72,204
59770,4,-52,-16
59772,-12,44,-348
59774,16,160,-692
59776,-88,148,-144
59780,-108,-60,312
59782,52,0,212
59794,56,100,4
59796,108,-12,80
59798,64,60,-164
59800,-92,60,72
59802,-240,80,24
59804,-172,12,-4
59806,28,-80,-204
59818,188,48,-44
59820,24,72,168
59822,-148,72,48
59824,-84,36,-24
59826,-76,-44,-180
59828,-36,28,-20
59840,48,84,-52
59842,48,72,-28
59844,56,108,-160
59846,84,4,76
59848,-44,36,48
