T,X,Y,Z
30181,-56,76,156
30183,0,-100,-44
30185,28,16,52
30187,60,-4,92
30199,-32,20,-24
30201,68,52,0
30203,-4,56,-12
30205,-88,48,-12
30207,-48,24,-104
30209,-72,-44,12
30221,464,-28,788
30223,888,-80,176
30225,848,208,-2356
30227,-2272,-356,1032
30229,-2804,20,212
30231,-184,340,-956
30243,-144,380,360
30247,816,-76,-588
30249,636,64,-236
30251,-12,12,-116
30253,-428,-144,92
30255,-244,-200,408
30267,-420,-8,308
30269,156,256,60
30271,76,204,28
30273,-84,4,344
30275,-80,-104,256
30277,-16,-36,-124
30289,-52,-20,268
30291,-16,56,228
30293,52,84,-100
30295,-120,-68,-228
30297,-164,-48,124
30299,-128,-132,148
30311,-268,-132,172
30313,-324,8,40
30315,-464,180,-272
30317,328,168,456
30319,860,92,580
30321,708,100,264
30333,-296,-108,932
30335,368,-136,-584
30337,492,-268,-900
30341,-124,196,-540
30343,-376,64,1668
30345,-108,32,1124
30347,256,176,-492
30359,184,80,-340
30361,324,28,28
30363,84,192,68
30365,-56,-12,-204
30367,-128,-92,8
30369,-108,88,52
30381,-92,12,-192
30383,44,160,-212
30385,156,4,276
30387,152,-156,332
30389,8,16,60
30391,64,-12,-16
30403,148,60,-4
