T,X,Y,Z
19278,84,4,-228
19280,52,36,-44
19282,48,-40,-24
19284,36,-52,-20
19286,44,8,64
19298,120,16,-16
19300,304,32,212
19302,372,80,56
19304,-196,-208,112
19306,-156,-64,-252
19310,-228,-164,424
19312,132,-20,416
19324,-1532,-672,1904
19326,268,100,216
19328,360,116,192
19330,-228,-468,-64
19332,184,-52,636
19334,392,312,-288
19346,-140,84,384
19348,404,76,32
19350,168,-260,600
19352,-40,-160,224
19354,84,32,4
19356,148,200,-336
19368,96,96,156
19370,96,-24,-56
19372,-240,-104,456
19374,-44,-4,-8
19376,208,212,84
19378,228,88,-116
19390,52,132,-100
19392,-84,32,88
19394,-120,-72,56
19396,-116,-60,116
19398,124,-8,108
19400,-12,-20,-128
19412,-384,-48,-348
19416,812,464,248
19418,1292,44,220
19420,224,-728,656
19422,-388,-288,-1536
19424,-792,172,-1180
19436,-312,-284,-608
19438,-220,-148,-876
19440,96,120,-176
19442,84,212,232
19444,200,208,252
19456,72,-44,-168
19458,36,-40,16
19460,-120,4,-188
19462,-76,-4,108
19464,-76,64,-196
19466,32,76,-92
19478,24,92,-224
19480,-8,-68,-216
19482,-96,-48,204
19484,88,12,272
19486,100,60,32
19488,112,84,-32
19490,4,60,60
