T,X,Y,Z
25725,-16,-40,192
25727,12,60,48
25729,40,-60,20
25733,64,16,8
25745,-8,0,-8
25747,64,8,-16
25749,-4,-36,172
25751,-32,96,64
25753,-24,20,-48
25755,32,40,92
25757,356,216,-592
25769,136,80,16
25771,60,32,-2800
25773,-1420,-648,300
25775,-2116,-336,-1500
25777,64,608,-328
25779,1212,-104,876
25791,348,-104,684
25793,828,-76,-268
25795,720,8,196
25797,4,-40,188
25799,-436,-224,180
25801,-196,-92,324
25813,-316,92,-8
25815,208,108,-60
25817,280,100,112
25819,32,-236,540
25821,16,-116,400
25823,-68,-4,-192
25835,16,-48,176
25837,36,16,-40
25841,-116,-4,116
25843,-152,-80,-152
25845,-140,-108,292
25847,-28,-8,-92
25849,8,16,-152
25861,204,40,224
25863,-116,36,180
25865,288,-60,56
25867,-184,-92,-2296
25869,-616,140,-416
25871,284,168,1640
25883,192,-60,548
25885,576,184,1196
25887,112,36,1060
25889,-200,-88,564
25891,-328,-32,16
25893,40,160,-1240
25905,136,48,-388
25907,0,-60,224
25909,104,-56,8
25911,-32,112,-128
25913,-56,112,204
25915,-100,100,272
25927,-12,44,92
25929,4,-24,24
25931,40,-80,96
25933,0,36,-116
25937,-52,16,-12
25939,24,56,56
