T,X,Y,Z
38591,-32,-40,164
38593,104,0,4
38595,-36,44,-40
38597,-80,24,-100
38599,84,24,12
38611,8,-8,-36
38613,8,-76,68
38615,96,-20,-112
38617,96,8,-92
38619,32,28,-8
38623,652,-72,-540
38625,96,36,-416
38627,-612,-48,0
38639,-3984,-308,836
38641,-1220,404,-1128
38643,1460,8,1040
38645,2604,-232,660
38647,1524,-12,-252
38649,56,532,260
38661,156,140,-472
38663,-256,-128,-88
38665,-312,-280,692
38667,-52,-228,-108
38669,316,92,-336
38681,468,192,-128
38683,-120,-12,120
38685,-232,-12,204
38687,-108,64,492
38689,220,44,272
38691,476,152,-132
38703,120,76,0
38705,-160,-20,-144
38707,-200,-16,108
38709,-616,-128,280
38711,-4,-48,96
38713,484,32,-140
38717,-236,64,244
38729,184,-116,1204
38731,152,-12,752
38733,284,-36,268
38735,192,-72,92
38737,320,72,-376
38739,400,280,268
38751,108,-64,112
38753,-44,-184,240
38755,-160,-16,-60
38757,-60,52,-348
38759,72,-16,-256
38761,84,-56,-148
38773,52,0,100
38775,-112,-104,-56
38777,-164,-76,-104
38779,-120,-24,48
38781,-192,96,264
38783,108,56,168
38795,-12,60,12
38797,40,-48,112
38799,120,-76,80
38801,116,84,76
38803,184,28,-24
