T,X,Y,Z
48654,-32,-68,-128
48656,28,-24,56
48658,24,-16,76
48670,-60,48,-96
48672,-108,52,-28
48674,40,-36,96
48676,84,24,-12
48678,28,-40,-36
48680,24,-24,-12
48682,60,-4,-4
48694,-992,-128,-728
48696,-256,60,576
48698,196,44,1024
48700,1120,244,-100
48702,1288,92,-32
48704,-148,-200,-252
48716,660,-460,540
48718,124,236,-1044
48720,-496,372,436
48724,572,144,-576
48726,1224,84,548
48728,304,36,-372
48740,28,100,-132
48742,-632,-164,-348
48744,-152,-56,-84
48746,436,52,-108
48748,60,8,-240
48750,136,136,144
48762,92,152,-152
48764,28,64,64
48766,-96,-12,84
48768,-36,-72,192
48770,236,60,160
48772,60,40,-60
48774,-216,156,-100
48786,-32,-100,-648
48788,-712,-248,-232
48790,-100,-60,1064
48792,528,64,28
48794,724,88,-300
48806,240,-180,512
48808,432,-208,-1820
48810,140,-296,-1364
48812,-40,-20,-608
48814,-132,72,24
48818,-184,4,40
48820,180,300,-748
48832,64,12,-268
48834,-56,-116,-104
48836,-84,84,-136
48838,8,32,-252
48840,148,16,-152
48842,40,88,116
48854,16,20,-152
48856,12,-16,16
48858,-68,0,16
48860,-4,-100,-56
48862,56,20,-148
48864,80,16,-168
48866,24,8,76
