T,X,Y,Z
7811,-24,16,-80
7813,-40,60,20
7815,48,-8,-96
7817,-8,-8,0
7819,-60,92,-148
7821,0,4,-4
7823,76,4,132
7835,12,24,60
7837,76,12,32
7839,120,16,36
7841,124,-44,-1220
7845,348,116,-348
7847,20,-88,384
7849,-484,-84,-740
7851,544,148,-104
7863,-20,52,-1308
7865,100,128,-120
7867,-56,-160,428
7869,44,-60,348
7871,-48,-16,-148
7873,-64,72,-160
7885,-24,-116,-412
7887,84,152,-436
7889,128,116,92
7891,-240,-156,680
7893,40,-84,-556
7895,92,84,-4
7907,-64,4,-100
7909,152,76,-252
7911,88,144,-332
7913,-76,-64,472
7915,-164,-56,372
7917,120,32,-280
7919,52,60,-288
7931,0,20,-144
7933,-20,-68,-28
7935,-100,-44,68
7937,-92,-12,392
7939,-24,60,32
7943,44,-28,-56
7945,-164,-48,112
7947,-52,-64,4
7959,8,-24,12
7961,-124,64,-484
7963,192,-8,-420
7965,404,128,360
7967,-196,-176,292
7969,348,56,-1432
7981,44,72,248
7983,104,-20,252
7985,-52,32,-120
7987,96,56,-816
7989,-224,-120,444
7991,0,-16,144
7993,260,64,-84
8005,-8,104,-616
8007,100,28,504
8009,0,-68,456
8011,-84,-108,380
8013,-104,-40,-128
