T,X,Y,Z
59331,52,64,-80
59333,-72,4,24
59345,-48,56,-124
59347,-20,28,-148
59349,-20,-32,8
59351,-56,12,132
59353,12,4,-144
59355,-12,-72,-44
59367,-56,-48,48
59369,-24,-20,40
59371,180,100,-1372
59373,-476,-48,792
59375,360,36,168
59377,-64,112,24
59381,236,-24,-20
59393,200,-36,-360
59395,72,288,-884
59397,-268,-84,588
59399,184,0,128
59401,-64,-16,300
59403,-220,48,-692
59415,-376,-48,616
59417,164,40,-140
59419,160,156,-356
59421,-148,-24,108
59423,56,-68,-120
59425,100,56,324
59437,132,-8,-88
59439,-128,12,-92
59441,128,64,-384
59443,-20,140,96
59445,-108,-76,8
59447,32,-24,180
59459,8,108,-188
59461,0,4,-220
59463,-48,-4,88
59465,-12,68,-184
59467,-56,-80,-80
59469,-8,80,32
59471,56,80,32
59483,140,108,-188
59485,80,-36,144
59489,52,16,-60
59491,56,12,-132
59493,-56,-44,-172
59495,44,36,-396
59497,4,36,-168
59509,208,-44,428
59511,-372,-64,328
59513,280,4,364
59515,-16,72,20
59517,24,76,-160
59519,36,64,252
59531,-136,-36,-56
59533,-12,-40,-32
59535,-44,-40,-48
59537,112,72,-176
59539,4,112,-88
59541,104,16,184
59553,24,220,80
