T,X,Y,Z
48244,-68,-20,-64
48248,-28,-80,44
48250,28,-32,-152
48252,16,-4,-4
48254,-68,-12,48
48256,-52,52,20
48258,52,32,-20
48270,-252,0,-168
48272,-72,-180,-248
48274,304,64,-100
48276,-260,-24,456
48278,-88,-96,-740
48280,88,96,-456
48292,380,108,152
48294,-104,-52,-172
48296,0,-4,-460
48298,60,220,-2696
48300,-544,-380,2684
48312,-352,-124,352
48314,92,-60,-548
48316,112,20,248
48318,-148,-156,368
48320,300,144,-836
48322,88,28,252
48334,-152,-8,212
48336,-112,20,96
48338,76,72,-368
48340,32,-64,180
48344,40,4,-172
48346,48,0,252
48348,-20,-64,84
48350,136,120,16
48362,56,0,-188
48364,-32,76,-196
48366,-80,-52,40
48368,112,8,20
48370,-92,36,-108
48372,-72,-36,-172
48384,56,84,-104
48386,-88,0,-172
48388,-68,-136,-328
48390,96,-20,-148
48392,44,-20,448
48394,56,-32,112
48406,88,92,-252
48408,-140,-176,264
48410,336,72,-68
48412,-164,32,340
48414,-16,-24,-456
48416,88,36,-336
48428,-24,-36,176
48430,-44,-68,224
48432,-144,-60,-268
48434,124,48,-12
48436,8,-40,192
48438,-64,-92,24
48442,8,-72,-112
48444,-84,64,-368
48456,96,24,-196
48458,24,104,-204
