T,X,Y,Z
9774,8,32,-20
9776,80,0,-52
9778,4,-8,180
9780,52,4,100
9782,-60,-4,-68
9784,-60,20,124
9796,-76,44,92
9798,36,60,-8
9800,32,24,-64
9802,-44,24,-36
9804,128,196,-720
9806,164,44,-392
9808,-216,-128,1172
9820,-204,-148,184
9822,108,-28,-104
9824,76,104,204
9826,-20,64,-292
9828,32,0,24
9830,188,8,-28
9842,144,180,292
9844,-612,-208,-180
9848,416,408,-532
9850,-356,-112,976
9852,44,-172,-1088
9854,136,44,184
9856,-72,-232,944
9868,-44,60,60
9870,260,216,-852
9872,-60,-48,124
9874,-316,-256,564
9876,-8,-36,-368
9878,-16,52,-168
9890,164,80,-192
9892,40,108,-388
9894,28,-68,-244
9896,-44,-140,436
9898,-68,-40,444
9900,148,104,-276
9912,48,36,-368
9914,40,36,56
9916,-132,-92,364
9918,-104,-28,120
9920,-24,112,-156
9922,-96,0,-160
9924,16,4,-352
9936,-28,24,-144
9938,-128,-32,-112
9940,144,0,-60
9942,-80,-32,48
9944,88,28,-224
9948,144,264,-2128
9950,-24,-60,-332
9962,-132,120,664
9964,160,8,-180
9966,60,60,-404
9968,-20,-4,-132
9970,28,-40,196
9972,12,-32,184
9974,76,-156,-184
9986,-16,212,0
