T,X,Y,Z
10750,16,0,-60
10752,-4,76,-124
10764,44,-24,-152
10766,64,-84,0
10768,100,-36,-36
10770,32,-8,-76
10774,68,24,16
10776,60,12,200
10778,64,8,-180
10780,56,20,-84
10792,144,200,-552
10794,12,84,-184
10796,-152,-164,1392
10798,408,84,76
10800,-88,64,-164
10802,16,-148,272
10814,-196,104,-652
10816,104,12,-388
10818,204,80,256
10820,-216,-60,932
10822,284,284,-4096
10824,-544,-132,232
10836,120,176,1000
10838,-172,-192,-440
10840,28,-40,-952
10842,-80,-52,804
10844,-64,-164,1120
10846,204,72,-888
10858,56,12,-276
10860,-188,-176,716
10862,-172,-124,84
10864,56,12,-488
10866,168,72,-172
10870,24,-68,260
10872,-188,-108,332
10884,-120,-84,612
10886,72,132,236
10888,156,84,-224
10890,-108,-20,-272
10892,-96,8,-116
10894,-40,24,-72
10906,40,-56,120
10908,108,60,-172
10910,-20,84,-260
10912,-8,8,-236
10914,-52,-112,216
10916,-44,-84,180
10928,116,-28,284
10930,-64,68,-316
10932,360,-56,-260
10934,-616,132,-1772
10936,128,-116,512
10938,212,-112,3488
10950,52,-216,-76
10952,72,200,-884
10954,20,272,436
10956,220,148,-448
10958,-216,-68,36
10960,-48,-52,232
10972,-228,-248,740
