T,X,Y,Z
25924,12,-40,-80
25936,-4,-56,16
25938,12,8,-64
25940,-76,104,-92
25942,-36,68,-132
25944,-28,-72,-60
25946,-36,68,-104
25958,184,-96,-304
25960,316,104,-48
25962,-148,-44,116
25964,16,-132,-592
25968,192,-80,588
25970,-64,-180,404
25972,232,152,-1484
25984,140,-36,-84
25986,-252,-188,572
25988,128,44,-392
25990,-100,64,-536
25992,32,-188,1976
25994,-8,72,312
26006,180,108,-880
26008,-20,12,468
26010,-40,-76,1036
26012,136,56,-616
26014,76,20,-408
26016,-20,-104,356
26028,-104,48,32
26030,20,52,-620
26032,64,-32,-88
26034,-40,-48,164
26036,40,-88,-156
26038,-48,-104,-52
26050,-12,4,388
26052,-20,48,104
26054,60,64,-332
26056,-48,-88,-148
26058,-108,-4,-60
26060,36,40,468
26064,-24,-64,-44
26066,8,4,160
26078,16,64,112
26080,148,28,-60
26082,-20,-28,-484
26084,144,152,-244
26086,-308,-160,-308
26088,204,-116,172
26100,4,192,-196
26102,-108,-32,276
26104,-52,-12,-20
26106,-40,104,-100
26108,60,16,-72
26110,12,-120,92
26122,28,156,136
26124,-132,-72,-48
26126,24,-8,-168
26128,-36,24,-80
26130,4,-76,-32
26132,-140,-68,140
26144,0,12,124
26146,0,-4,-20
