T,X,Y,Z
33433,-56,0,28
33435,-8,48,4
33437,-12,4,-52
33439,-8,36,-4
33451,40,-52,-20
33453,-28,56,-40
33455,4,-52,-92
33457,28,-92,36
33459,20,20,-76
33461,0,56,0
33473,264,24,-668
33475,-28,-116,228
33477,-324,-40,-496
33479,340,92,-400
33481,-140,76,20
33483,-172,-192,168
33495,-176,-76,448
33497,60,-144,344
33499,48,-116,400
33501,-112,60,-144
33503,40,120,-324
33505,88,-208,168
33517,24,-68,-460
33519,-240,-104,-396
33521,-72,-40,-128
33523,356,80,276
33527,-36,-32,-880
33529,188,4,-64
33531,-12,48,856
33543,12,-56,-192
33545,76,104,-488
33547,116,-52,4
33549,-120,-24,216
33551,-52,-24,-328
33553,-20,44,-152
33565,80,4,-40
33567,32,72,-152
33569,12,28,-200
33571,-152,0,444
33573,-68,-44,236
33575,-32,-72,188
33577,80,-32,-32
33589,-56,16,-264
33591,-192,56,312
33593,48,4,188
33595,172,64,1752
33597,-124,-104,-612
33599,-16,84,-212
33611,-176,-24,-8
33613,64,152,-336
33615,12,116,104
33617,-160,-80,468
33619,200,-96,-352
33626,-256,-76,448
33628,-32,20,388
33630,-12,92,-192
33632,-24,-12,-268
33644,76,60,-84
33646,-60,16,120
33648,-4,-80,28
