T,X,Y,Z
55473,-4,96,-36
55475,-96,-12,-60
55477,4,16,72
55479,44,124,28
55491,0,-12,120
55493,32,60,88
55497,28,48,-80
55499,80,24,76
55501,-44,40,24
55503,92,-12,-24
55505,176,452,-1032
55507,228,292,-980
55519,-1436,132,172
55521,352,376,80
55523,-100,-276,1588
55525,780,-248,612
55527,1100,132,-1148
55539,268,-4,-232
55541,156,4,72
55543,-4,-152,-276
55545,-332,-268,432
55547,-40,76,356
55549,216,64,-536
55561,296,40,-408
55563,-44,56,-40
55565,-76,20,-96
55567,4,-48,60
55569,-68,-188,240
55571,204,-44,-380
55583,192,116,-216
55585,-60,36,-112
55587,-228,-16,-300
55589,-176,-16,-60
55593,28,60,-248
55595,36,8,-76
55597,84,160,-100
55609,-1404,-288,1556
55611,-600,344,2508
55613,-92,504,1564
55615,920,48,2596
55617,1412,100,996
55619,-148,-64,-1420
55631,-412,144,-128
55633,-456,52,-464
55635,-344,-216,-176
55637,-44,-120,4
55639,500,36,-832
55651,276,-36,-224
55653,16,108,-60
55655,-260,-12,4
55657,-184,36,356
55659,-92,-88,4
55661,112,-92,-396
55673,328,144,-128
55675,-48,48,156
55677,-92,56,120
55679,-20,-20,-176
55681,-60,84,184
55683,60,112,-192
55695,168,136,100
