T,X,Y,Z
33510,8,52,68
33512,164,-28,56
33524,-24,56,96
33526,44,72,216
33528,-16,108,44
33530,-52,12,44
33532,-32,20,40
33534,40,4,56
33546,-1136,-60,-68
33548,1424,272,-56
33550,1492,184,-2336
33552,-1316,-264,3008
33554,-2032,352,-2700
33566,-1752,912,-804
33568,-688,-232,632
33570,1344,-680,852
33572,1552,-324,124
33574,692,524,-424
33576,-604,432,-632
33588,-640,-136,-992
33590,-604,-88,716
33592,-100,-76,832
33596,568,128,72
33598,352,-44,-596
33600,-76,152,24
33602,-444,-36,540
33614,-320,-204,596
33616,-24,-40,164
33618,56,156,-860
33620,-24,204,-884
33622,-452,-224,596
33634,-480,-4,668
33636,16,-40,1264
33638,172,-92,36
33640,504,364,-740
33642,184,64,-516
33644,-84,16,1056
33656,-208,-104,424
33658,-284,-168,408
33660,76,-20,388
33662,484,140,68
33664,344,36,-144
33666,-76,-56,-208
33678,-8,-28,480
33680,-240,48,444
33682,-44,-60,-68
33684,164,108,-264
33686,180,176,-160
33688,-24,112,-376
33692,-32,24,404
33704,-160,-44,-36
33706,124,112,-60
33708,276,-64,44
33710,160,-40,168
33712,76,-104,248
33714,-92,-112,96
33726,-84,-16,208
33728,104,40,96
33730,208,40,-16
33732,8,12,-204
