T,X,Y,Z
55962,40,4,32
55964,0,24,-8
55976,-28,-20,-16
55978,48,-24,68
55980,52,-32,0
55982,-8,88,40
55984,48,72,-16
55986,76,8,28
55988,16,44,-24
56000,28,24,228
56002,44,-120,-1668
56004,-464,208,68
56006,-580,12,632
56008,100,180,-420
56010,84,-212,1524
56022,412,48,1028
56024,552,400,-548
56026,-4,8,-216
56028,40,-16,660
56030,16,-108,-88
56032,-228,-68,296
56044,-308,-40,308
56046,288,-172,-84
56048,436,168,-452
56050,48,-20,152
56052,-168,36,28
56056,188,-40,24
56058,416,32,-532
56070,28,200,-136
56072,-332,32,80
56074,-88,-16,-144
56076,-64,-16,-64
56078,-36,72,76
56080,208,96,-152
56092,176,292,780
56094,-1224,192,-1276
56096,-8,-112,-236
56098,216,120,864
56100,-188,-300,-2348
56102,768,-576,1180
56114,444,384,444
56116,-292,-52,264
56118,-348,-100,-1492
56120,-68,-24,388
56122,184,-28,1068
56134,0,-40,484
56136,44,28,-580
56138,92,220,-344
56140,-36,-64,132
56142,-172,72,80
56144,-144,-36,112
56156,36,-48,448
56158,264,-12,40
56162,-12,20,208
56164,8,88,-224
56166,20,-12,12
56168,56,-76,8
56170,132,56,-8
56172,116,88,120
56184,0,32,-92
