T,X,Y,Z
35403,20,-64,-12
35405,108,-124,-20
35417,-80,-4,76
35419,0,28,132
35421,68,104,-4
35423,84,-36,-100
35425,24,20,-40
35427,-8,-20,24
35431,96,24,68
35433,16,76,-200
35445,-1352,-468,-696
35447,-532,480,404
35449,480,292,436
35451,1128,-420,416
35453,1176,-52,320
35465,2168,24,2088
35467,1456,56,-1076
35469,-1108,-164,-616
35471,-1472,268,672
35473,-640,284,-160
35475,316,-88,56
35487,556,8,-48
35489,560,48,-308
35491,-56,176,220
35493,-212,48,-472
35495,-508,-20,-248
35497,-208,28,920
35509,-140,60,176
35511,188,-60,-540
35513,32,108,-424
35515,200,48,420
35517,-8,-96,516
35519,52,-64,460
35531,276,-260,-356
35535,-128,60,392
35537,-1724,-264,-428
35539,544,456,-368
35541,1056,-268,2252
35543,-28,-76,-2244
35555,480,-104,68
35557,-96,156,-724
35559,-576,-28,320
35561,-420,-420,-604
35563,196,4,-256
35575,136,140,-644
35577,304,28,-244
35579,28,-68,-192
35581,-100,24,-100
35583,-72,104,308
35585,-32,-60,316
35597,-116,-36,-324
35599,132,16,-212
35601,180,40,-12
35603,72,76,-92
35605,4,-80,108
35607,92,24,372
35619,-12,20,8
35621,148,76,-100
35623,160,-16,-100
35625,48,44,-180
