T,X,Y,Z
11318,-36,-4,-8
11320,-52,60,52
11322,8,104,-12
11334,72,32,0
11336,-4,-36,20
11338,28,64,64
11340,28,108,144
11342,-44,48,-80
11344,-24,68,-104
11346,28,16,136
11358,-820,-168,1264
11362,620,216,-5720
11364,-1172,-80,1936
11366,-2012,-56,3336
11368,1016,208,1284
11380,676,-428,1968
11382,1232,-884,932
11384,952,-124,-296
11386,-32,836,-1436
11388,-996,264,660
11390,-64,-460,740
11402,168,-208,1036
11404,-60,-68,832
11406,-268,252,-212
11408,336,108,-524
11410,456,60,-572
11422,164,144,84
11424,-268,-256,928
11426,-344,-140,188
11428,144,96,-556
11430,192,200,-1016
11432,-8,172,-304
11444,-168,-52,-176
11446,-332,-208,496
11448,-56,220,972
11450,728,-116,1660
11454,156,1208,2124
11456,124,600,2252
11458,16,-364,2208
11470,-156,-232,144
11472,40,72,-1672
11474,200,44,96
11476,136,172,-560
11478,-388,-72,-1968
11480,-532,-284,152
11492,-200,224,520
11494,-108,76,120
11496,104,176,-760
11498,16,28,-528
11500,-84,20,120
11502,-244,-64,296
11514,-252,-88,48
11516,4,-16,144
11518,168,132,124
11520,344,88,84
11522,-36,-36,284
11524,-204,-40,160
11536,-116,-4,468
11538,64,12,104
11540,208,44,-116
