T,X,Y,Z
46247,8,-64,0
46249,64,8,-184
46251,-88,-52,56
46263,140,-12,12
46265,44,-8,104
46267,12,-8,-68
46269,52,44,32
46271,60,-12,-92
46273,64,108,36
46275,80,-52,8
46287,16,-200,928
46289,156,-72,-88
46291,1200,408,200
46293,-804,52,564
46295,-1224,308,-780
46297,-944,60,860
46309,-604,-136,140
46311,940,-428,716
46313,1176,-144,-24
46315,476,260,-444
46317,-456,372,-720
46329,-260,-36,-816
46331,-248,-36,408
46333,-104,-12,432
46335,-4,-100,424
46339,336,104,-400
46341,-4,80,-336
46343,-408,-32,520
46355,-356,-176,568
46357,-8,0,44
46359,140,88,-408
46361,72,92,-472
46363,-124,-76,-232
46365,-200,-128,180
46377,-384,-68,44
46379,-32,52,-260
46381,-44,48,-164
46383,124,120,-208
46385,96,24,188
46387,36,-96,644
46399,-444,-60,-1928
46401,268,-180,-60
46403,636,32,1232
46405,548,116,-672
46407,104,-200,-744
46409,-596,-140,92
46421,-100,-12,-468
46423,-104,-288,332
46425,136,60,512
46427,296,276,-516
46429,28,164,-172
46433,24,64,-184
46435,-112,72,284
46447,-24,12,-48
46449,164,44,-164
46451,120,-80,-20
46453,44,-12,44
46455,12,-8,60
46457,-72,-120,-20
46469,28,-24,152
