T,X,Y,Z
38690,-24,32,4
38692,-8,-16,-88
38694,36,12,52
38696,4,16,140
38703,72,-52,52
38705,8,-12,64
38707,-72,44,-8
38709,12,60,-20
38711,28,-20,-88
38713,4,0,-20
38725,-256,-292,656
38727,364,156,-176
38729,248,-72,844
38731,108,44,-2864
38733,-2072,-420,136
38735,-736,484,-404
38747,-1260,304,-1272
38749,-576,-372,720
38751,960,20,492
38753,908,24,-176
38755,296,20,-588
38767,356,376,-248
38769,-396,-8,-484
38771,-520,-24,680
38773,132,-136,376
38775,500,-52,-156
38777,324,112,296
38789,40,-28,40
38791,-48,-48,-52
38793,-112,-8,300
38795,-52,-60,452
38799,-32,96,-316
38801,12,128,-372
38803,72,92,-8
38815,-416,-8,-100
38817,-592,-20,228
38819,168,100,200
38821,760,68,480
38823,944,-212,1316
38825,-388,-188,-3180
38837,96,-36,-556
38839,-520,84,-596
38841,-492,-60,1060
38843,356,-56,80
38845,748,76,164
38847,208,84,988
38859,164,64,-48
38861,-220,-24,296
38863,-20,92,60
38865,12,184,56
38867,-44,64,-52
38869,112,-24,-172
38881,128,40,-68
38883,-76,76,-92
38885,-168,4,-184
38887,-148,-12,64
38889,204,0,192
38891,276,152,96
38895,-108,8,80
38897,-92,120,-116
