T,X,Y,Z
40549,-16,-68,172
40551,20,4,4
40553,-52,44,24
40555,48,112,44
40567,64,-40,28
40569,24,-72,-208
40571,-28,44,80
40573,-12,20,-144
40575,-28,40,-12
40577,104,48,84
40589,200,-308,872
40591,516,500,624
40593,-84,400,92
40595,136,-212,8
40597,316,80,-2768
40599,-1848,-52,-56
40611,-968,44,-116
40613,-1472,236,-948
40615,-908,-12,92
40617,864,-16,156
40619,1148,-8,108
40621,300,-32,-172
40633,44,324,-328
40639,-184,-184,480
40641,368,-24,-368
40643,388,176,200
40645,180,-88,36
40647,-40,-36,-436
40659,-68,-20,248
40661,-20,-8,384
40663,48,40,-112
40665,-140,-76,-324
40667,-8,16,-516
40669,-84,88,-180
40681,176,-24,456
40683,120,-448,-64
40685,372,364,-5172
40687,-580,-76,1712
40689,-424,-520,4688
40691,900,932,-1080
40703,-300,-216,-720
40705,232,-280,-396
40707,364,156,-228
40709,-188,312,-116
40711,-12,188,728
40723,140,204,312
40725,116,-64,-404
40727,-228,-68,184
40729,-12,144,680
40733,36,52,-368
40735,-200,100,276
40737,-128,256,172
40749,-260,-108,432
40751,124,8,-344
40753,268,112,-152
40755,-56,4,244
40757,-64,20,-44
40759,-32,-80,120
40771,-4,-20,60
40773,-8,-4,144
