T,X,Y,Z
19972,0,64,60
19974,80,-28,-96
19986,28,-28,-40
19988,76,-12,136
19990,0,40,0
19992,12,28,132
19994,-80,-88,124
19996,-8,92,68
20000,80,100,-40
20002,-72,44,84
20014,156,180,-1472
20016,-88,-84,480
20018,-20,-48,2924
20020,676,144,276
20022,384,-120,592
20024,20,176,-3268
20036,1168,100,-636
20038,-1044,160,516
20040,-1620,272,-1068
20042,-1020,-236,-372
20044,548,-84,1264
20056,324,-8,-256
20058,560,56,208
20060,232,148,-248
20062,-484,-20,-1008
20064,-888,36,172
20066,-296,-104,32
20078,80,-40,-92
20080,592,156,-444
20082,192,-8,-252
20084,-212,-40,116
20086,-264,-44,108
20088,-296,0,424
20100,220,-100,268
20104,752,-264,144
20106,1060,496,-3524
20108,-1020,-116,2568
20110,-1640,-196,504
20122,-276,296,352
20124,316,92,688
20126,592,-320,552
20128,204,140,-1096
20130,-392,232,-284
20132,-248,28,996
20144,-116,-16,84
20146,0,-108,-640
20148,52,36,100
20150,180,8,672
20152,276,140,-108
20154,40,16,152
20166,-28,144,-56
20168,-80,36,240
20170,12,-80,-4
20172,200,96,-112
20174,236,160,180
20176,-132,104,220
20188,80,-80,148
20190,164,-68,40
20192,60,32,64
20194,44,60,-180
