T,X,Y,Z
34454,4,-24,32
34466,16,-36,192
34468,32,36,32
34470,68,12,144
34472,4,60,16
34474,-96,-8,112
34476,-8,-36,-40
34478,4,20,-144
34490,104,64,-20
34492,332,32,196
34494,412,112,-708
34496,-1456,-460,240
34498,-200,300,2336
34500,1324,464,932
34512,3156,-260,2264
34514,3232,168,-796
34518,-1832,456,-488
34520,-1940,356,-732
34522,-384,-380,1116
34524,1952,-112,476
34536,908,20,-24
34538,404,312,-4
34540,-168,296,-808
34542,-656,-48,-512
34544,-636,44,624
34546,76,-88,392
34558,-80,8,-236
34560,444,204,-460
34562,272,-104,-644
34564,-148,-128,-400
34566,-508,-96,364
34568,-220,8,304
34580,1908,516,4184
34582,884,724,3428
34584,-128,764,1632
34586,508,492,2380
34588,-204,544,1736
34600,-356,-336,-252
34602,88,128,-1064
34604,464,328,572
34606,104,156,-1120
34608,-400,-32,-1780
34615,392,144,48
34617,144,108,104
34619,168,-20,-12
34621,-228,-32,-280
34633,-172,124,656
34635,-52,64,344
34637,152,56,184
34639,36,92,-244
34641,-72,24,-472
34643,-260,4,320
34655,-208,-28,84
34657,-188,60,28
34659,80,92,8
34661,164,0,4
34663,80,0,264
34665,136,-16,124
34667,36,36,212
34679,-28,-4,244
