T,X,Y,Z
30581,16,-44,-4
30583,4,96,60
30595,60,48,-28
30597,68,76,124
30599,68,84,72
30601,76,104,56
30603,-52,76,-76
30605,-12,60,-68
30607,28,4,-12
30619,816,460,-168
30621,808,-284,1396
30623,-428,76,-648
30627,-1748,64,-224
30629,-396,-216,-248
30631,2372,-444,124
30633,1584,-88,-168
30645,688,-44,120
30647,60,192,-676
30649,-552,36,420
30651,-440,-196,616
30653,184,96,284
30665,252,-92,240
30667,616,92,124
30669,456,-48,140
30671,12,-24,-124
30673,-276,80,124
30675,-276,-144,124
30687,16,44,-72
30689,-172,56,-184
30691,-20,120,-332
30693,-76,36,-192
30695,-56,-136,560
30697,172,-20,852
30709,192,-388,-1108
30711,248,-56,164
30713,204,184,100
30715,104,136,208
30717,-256,-76,536
30721,520,224,176
30723,124,136,-392
30735,360,140,-508
30737,-108,-28,120
30739,-196,-8,-56
30741,12,156,8
30743,-36,76,232
30745,80,104,-152
30757,20,76,-60
30759,24,-36,-152
30761,-48,28,-160
30763,-136,-120,280
30765,-32,-60,276
30767,328,112,-16
30779,144,-28,16
30781,200,12,20
30783,68,32,100
30785,-32,-20,228
30787,72,8,152
30789,80,-4,-120
30791,4,100,-124
30803,-12,92,32
