T,X,Y,Z
37280,88,72,116
37282,80,80,64
37284,-72,36,20
37296,72,72,-48
37298,36,72,100
37300,12,68,-44
37302,136,12,28
37304,32,56,-16
37306,756,72,-296
37308,276,328,-272
37320,-2848,-236,416
37322,-2136,8,408
37324,328,36,760
37326,3540,-120,1412
37328,2440,-124,148
37340,1112,104,-28
37342,-276,372,-764
37344,-1068,172,232
37346,-536,-248,412
37348,440,-144,576
37350,812,44,8
37362,160,100,28
37364,264,212,48
37366,28,140,-408
37368,-384,20,24
37372,76,48,-68
37374,340,236,-388
37376,160,72,-8
37378,-188,-20,52
37390,-448,-164,-20
37392,-292,-44,424
37394,-96,-36,148
37396,-412,116,660
37398,704,180,-720
37410,76,-168,-8
37412,456,-208,1584
37414,820,316,464
37416,80,264,1220
37418,-248,164,2076
37420,-140,24,-216
37432,-44,120,496
37434,160,108,644
37436,20,48,168
37438,-132,52,104
37440,40,48,-220
37442,92,68,-312
37454,-96,208,104
37456,-128,16,-60
37458,-92,152,192
37460,144,128,76
37462,128,12,-352
37464,116,32,212
37468,52,28,-304
37470,-44,124,-168
37482,124,68,-32
37484,12,112,-84
37486,-80,-28,8
37488,-88,-68,-88
37490,4,-80,-52
37492,124,0,-132
