T,X,Y,Z
5430,96,-72,24
5432,84,4,16
5434,12,-72,160
5436,24,64,140
5448,84,-12,12
5450,-16,52,32
5452,76,76,16
5454,4,-40,-68
5456,72,24,112
5458,-184,268,68
5460,912,172,1228
5472,-864,624,-476
5474,-456,432,1372
5476,2044,-124,2828
5478,2180,224,-1444
5480,-688,-164,228
5482,-1180,424,-1424
5494,-492,464,-388
5496,-328,-444,536
5498,456,-388,480
5500,456,-100,476
5502,-108,572,-300
5504,-356,564,-1324
5516,184,12,-688
5518,260,112,332
5520,-252,-136,932
5524,220,100,-720
5526,348,152,-512
5528,224,200,48
5530,-148,-192,964
5542,384,-224,948
5544,1076,-16,2752
5546,132,764,880
5548,-904,348,-564
5550,76,200,2488
5552,500,608,1592
5564,-340,-228,748
5566,12,68,-292
5568,212,328,44
5570,-40,188,-700
5572,-172,36,-1056
5574,-256,-188,580
5586,-252,-156,196
5588,-284,-100,264
5590,120,112,-324
5592,312,140,-400
5594,96,-24,-48
5596,-140,-92,588
5608,-144,-28,440
5610,-100,-76,636
5612,196,56,-88
5614,228,4,-296
5616,-8,180,-32
5618,-248,72,116
5622,-44,24,-96
5624,96,96,-320
5636,236,184,-284
5638,60,60,-320
5640,-144,-20,0
5642,-128,0,144
