T,X,Y,Z
56928,-8,88,-36
56930,4,28,80
56932,76,-16,20
56934,60,-40,-68
56946,-36,20,44
56948,40,-24,-16
56950,-12,20,108
56952,4,72,32
56954,92,-4,92
56956,4,-48,124
56968,-416,276,2384
56970,92,308,672
56972,344,-112,956
56974,676,-48,968
56976,776,244,100
56978,-784,252,-2460
56982,144,16,1136
56994,-304,-40,1108
56996,288,-80,-476
56998,484,148,-280
57000,204,160,140
57002,-216,36,-376
57004,-272,-88,-184
57016,-252,88,-464
57018,-268,-48,328
57020,76,16,-152
57022,156,-48,-504
57024,152,12,396
57026,-84,-72,636
57038,20,0,20
57040,-184,-120,392
57042,20,56,76
57044,84,100,-368
57046,-172,-8,80
57048,-60,-44,-216
57060,436,-212,-1684
57062,32,-32,164
57064,-4,-136,1532
57066,292,88,396
57068,164,196,-152
57070,-88,188,172
57082,-260,-20,-400
57086,276,-4,304
57088,264,-40,-276
57090,-64,60,172
57092,-64,84,56
57094,164,84,-140
57106,-16,-20,176
57108,-104,-12,-40
57110,12,20,-12
57112,84,64,-240
57114,64,120,-204
57116,4,56,304
57128,-44,-108,36
57130,-40,-24,4
57132,116,8,-108
57134,92,84,-100
57136,80,40,196
57138,132,-36,104
57140,40,104,188
