T,X,Y,Z
8903,24,48,-12
8905,120,-8,192
8907,-8,64,-20
8909,0,0,0
8911,-32,60,104
8913,16,4,-24
8915,124,56,32
8927,104,60,-76
8929,-28,120,104
8931,504,40,232
8933,492,68,-2688
8935,-2348,-512,92
8937,-104,228,-188
8949,2036,-16,624
8951,1480,-228,56
8953,-684,-120,452
8955,-812,832,-1584
8957,-1048,528,356
8959,-96,-568,1536
8971,428,-356,1324
8973,436,48,76
8975,-100,556,-416
8977,-324,332,-1228
8981,-144,-124,1224
8983,-8,-120,592
8985,240,172,300
8997,408,180,-324
8999,580,248,-80
9001,304,68,-24
9003,-1052,-372,528
9005,-528,232,2096
9007,396,80,1700
9019,624,-64,2208
9021,996,132,1380
9023,496,596,-376
9025,-328,196,1024
9027,-540,-204,1808
9029,44,-232,8
9041,36,108,356
9043,688,296,-544
9045,272,84,-200
9047,-416,8,472
9049,-216,-64,392
9051,92,60,168
9053,300,-4,-100
9065,380,128,-172
9067,192,-28,308
9069,-172,-88,188
9071,-264,12,-232
9073,-68,48,336
9077,392,220,-464
9079,48,64,20
9091,-144,88,140
9093,-156,72,312
9095,-124,20,16
9097,-20,188,-144
9099,240,72,-132
9101,80,136,28
9103,-24,-68,216
9115,-96,16,8
