T,X,Y,Z
28721,-8,76,-144
28728,24,36,-28
28730,-4,20,-80
28732,32,8,-8
28734,-140,76,204
28736,-24,104,84
28738,0,28,28
28750,72,64,140
28752,-8,76,-84
28754,28,-36,100
28756,448,64,-868
28758,-164,16,-216
28760,-424,-24,516
28772,-1032,292,228
28774,-760,-372,748
28776,764,244,1916
28778,1452,240,388
28780,1100,-8,-848
28782,16,144,-332
28794,436,172,-8
28796,-276,-68,-484
28798,-532,-128,1308
28800,192,152,-144
28802,504,228,-432
28804,112,88,292
28816,72,16,216
28818,-56,-56,-104
28820,-204,4,144
28826,248,64,-52
28828,-20,120,-184
28830,-156,16,236
28832,-92,60,152
28834,100,4,-88
28846,116,100,-176
28848,116,76,40
28850,-16,16,-92
28852,-216,-84,160
28854,-212,132,52
28856,92,64,-204
28868,1124,-76,1560
28870,212,144,816
28872,-340,584,-4104
28874,-940,-180,-108
28876,8,616,-24
28878,400,260,444
28890,240,-4,328
28892,180,256,152
28894,108,104,532
28896,-220,-188,-1328
28898,-88,-160,752
28900,-56,40,12
28912,-120,84,548
28914,92,44,-452
28916,140,-24,-716
28918,84,-80,-48
28925,-56,48,0
28927,184,100,348
28929,204,-64,-284
28931,120,12,272
28933,-88,-56,200
