T,X,Y,Z
3615,20,28,12
3617,60,56,-100
3619,68,-16,68
3631,68,24,116
3633,-36,108,-92
3635,32,-52,128
3637,64,60,-56
3639,-16,-4,32
3641,48,100,156
3643,620,44,164
3655,364,-280,-4124
3657,-1548,-192,2008
3659,-2720,332,-1140
3661,-1120,0,180
3663,2624,-24,2888
3665,3384,-12,-336
3677,1840,-208,-104
3679,820,104,-136
3681,-296,188,216
3683,-612,-20,-364
3690,336,488,-208
3692,-132,160,-532
3694,-208,4,-24
3696,-456,88,668
3698,-316,72,160
3710,-152,-36,-88
3712,-152,96,-652
3714,112,240,308
3716,328,60,232
3718,-100,-112,576
3720,-180,-116,448
3732,-28,-180,-12
3734,-404,16,-268
3736,-152,120,-196
3738,60,48,172
3740,-24,-188,668
3742,404,240,260
3754,0,-288,1044
3756,864,104,-628
3758,724,40,844
3760,-16,124,324
3762,-392,-32,-396
3764,-180,-64,960
3776,-172,-104,-48
3778,0,-188,-172
3780,188,112,-912
3782,284,120,292
3789,-76,132,-284
3791,52,-68,-272
3793,116,68,56
3795,8,44,152
3797,-140,40,180
3799,-136,116,136
3811,-56,-20,100
3813,184,28,-328
3815,152,28,68
3817,-16,-56,84
3819,-52,48,-148
3821,40,72,48
3833,68,28,104
