T,X,Y,Z
10421,64,-52,124
10423,-12,36,-20
10425,52,92,100
10427,40,-20,112
10429,60,16,72
10441,-60,48,-16
10443,-20,16,24
10445,48,-64,48
10447,12,80,-108
10449,-4,-80,204
10451,464,-124,-904
10463,152,296,-2248
10465,-1936,-44,444
10467,-1604,36,752
10469,-4,20,852
10471,2420,132,1620
10473,2136,-172,-1024
10485,964,-16,56
10487,176,240,-504
10489,-392,-20,200
10491,-540,-204,200
10493,92,-144,420
10495,560,0,88
10507,228,36,52
10509,212,52,-164
10511,176,-64,-44
10513,-88,-16,4
10520,120,232,-120
10522,8,20,-124
10524,124,64,292
10526,-328,-68,392
10528,-28,16,-44
10540,64,-56,-96
10542,-72,52,-508
10544,-88,128,-140
10546,-232,-76,-16
10548,116,-96,236
10550,124,144,-4
10562,52,-8,-516
10564,148,452,-508
10566,-108,-120,-56
10568,244,-152,180
10570,156,-68,528
10572,156,-64,296
10584,56,68,488
10586,192,-4,-144
10588,164,-88,20
10590,-172,-144,360
10592,-164,-52,-128
10594,92,56,-224
10606,48,48,-48
10608,140,-8,-120
10610,108,8,132
10612,-212,20,-52
10619,276,52,-76
10621,280,32,32
10623,-56,-88,264
10625,-84,-44,148
10627,108,0,-40
10629,104,48,-256
