T,X,Y,Z
13570,68,20,52
13572,28,4,-44
13579,64,-8,32
13581,48,-12,36
13583,52,80,112
13585,72,104,-84
13587,-24,4,-72
13599,-36,80,8
13601,12,-60,96
13603,-4,16,-12
13605,948,60,-468
13607,-104,-176,624
13609,-1584,188,-1148
13621,-2688,-60,1308
13623,-1752,184,-2840
13625,104,-336,376
13627,2532,-132,2604
13629,2436,64,-776
13641,1524,-280,92
13643,276,80,100
13645,-416,300,160
13647,-704,-68,96
13649,-4,-128,908
13651,652,-60,212
13663,236,72,80
13665,176,64,276
13667,304,28,-28
13669,52,88,-124
13671,-140,8,560
13678,192,100,124
13680,212,-68,-8
13682,-228,-48,312
13684,-188,64,-20
13686,-20,44,-476
13698,524,92,336
13700,108,60,-40
13702,752,332,-8
13704,-292,44,3172
13706,-224,344,-2244
13708,-268,-132,-1132
13720,-532,72,-852
13722,-160,-308,-384
13724,-8,148,-120
13726,-136,200,200
13728,280,80,656
13740,136,-56,8
13742,88,88,-52
13744,-40,48,104
13746,-100,-20,568
13748,76,52,360
13750,200,0,-56
13752,124,8,-224
13764,236,-68,356
13766,-72,8,-84
13768,-48,52,296
13770,52,140,-376
13779,48,48,304
13781,8,28,388
13783,72,0,-324
13785,128,-8,-112
