T,X,Y,Z
14496,92,8,-12
14503,40,44,88
14505,16,-40,88
14507,24,4,12
14509,-120,0,48
14511,52,48,-100
14513,92,-40,-132
14525,-4,-56,0
14527,968,140,152
14529,-36,84,312
14531,-1888,-236,-900
14533,-268,288,-688
14535,744,-16,668
14547,-68,12,1076
14549,856,-148,964
14551,2564,88,980
14553,876,-240,-948
14555,-956,140,136
14557,-1252,332,-148
14569,-704,-44,-40
14571,-156,-124,448
14573,552,-188,-256
14575,504,44,48
14577,-192,176,-520
14579,-112,140,-524
14591,220,52,-360
14593,32,28,192
14595,-228,-48,104
14604,76,-60,420
14606,-244,0,-80
14608,-192,12,28
14610,92,124,-276
14612,148,72,-256
14624,108,108,-84
14626,-96,68,-16
14628,-44,32,-116
14630,40,156,48
14632,-136,68,-60
14634,-304,100,-188
14646,136,-4,-1596
14648,-124,52,1048
14650,180,160,640
14652,-144,-156,-1384
14654,-16,-68,436
14656,412,48,380
14668,64,184,-412
14670,88,72,652
14672,60,8,88
14674,0,-68,-264
14676,-200,-88,64
14678,-12,-16,32
14690,-92,-20,16
14692,24,28,20
14694,60,0,-52
14696,-76,52,-148
14703,164,40,264
14705,164,-28,72
14707,20,-4,28
14709,-52,-76,28
14711,40,-56,-40
