T,X,Y,Z
43177,68,-32,112
43179,-72,4,96
43181,0,-92,-52
43183,48,8,56
43185,60,60,-64
43187,12,12,36
43189,28,72,-8
43196,72,-16,72
43198,-12,48,-48
43200,0,24,100
43212,344,-44,-680
43214,168,532,-844
43216,-880,-436,1036
43218,96,132,592
43220,256,168,476
43222,484,-100,-48
43234,332,68,620
43236,1164,56,1660
43238,960,-192,-976
43240,-68,4,144
43242,-564,208,-332
43244,-600,132,-204
43256,-280,-228,336
43258,132,40,312
43260,360,180,-80
43262,108,92,316
43264,60,156,-268
43266,60,136,-380
43278,160,64,-36
43280,-84,-44,40
43282,-64,-88,-416
43284,96,44,40
43286,148,124,32
43288,220,12,48
43294,120,112,52
43296,52,40,16
43298,-20,0,-264
43310,120,64,-180
43312,-156,-104,100
43314,-124,128,32
43316,144,224,-264
43318,68,-80,-1500
43320,120,-40,152
43332,168,160,-664
43334,-156,-48,252
43336,20,-88,244
43338,24,20,68
43340,4,164,168
43342,-52,20,84
43354,100,16,316
43356,192,36,92
43358,148,76,224
43360,-20,40,0
43362,0,12,-8
43364,-44,72,-16
43366,-20,32,128
43378,-28,128,-180
43380,76,4,-8
43382,-4,24,228
43384,116,44,-64
