T,X,Y,Z
44557,40,40,52
44559,48,112,100
44561,52,68,-8
44563,-24,-64,-32
44565,-32,20,88
44567,24,36,-60
44569,-60,52,92
44581,-4,64,-40
44583,28,44,48
44585,452,140,-16
44587,0,-140,-508
44589,-420,-128,572
44591,-948,-200,-356
44603,-1672,108,-408
44605,-140,36,780
44607,1952,-8,1132
44609,1884,-80,-64
44611,256,-200,608
44613,-1108,212,-1652
44625,-208,348,-392
44627,-912,-88,-28
44629,-240,-296,436
44636,-100,128,-424
44638,-260,-8,72
44640,8,-204,316
44642,172,-12,176
44644,140,-44,204
44656,44,-48,-60
44658,344,112,-120
44660,132,44,104
44662,-388,-128,308
44664,-312,-116,60
44666,48,136,-216
44678,208,-4,-108
44680,252,20,-184
44682,32,4,-204
44684,-544,-136,-256
44686,-356,60,-36
44688,-60,128,36
44700,-136,-120,1088
44702,356,200,-1472
44704,164,212,1396
44706,52,-124,384
44708,296,-300,388
44710,176,76,-24
44722,344,60,592
44724,36,-60,-8
44726,-72,60,-24
44728,56,-24,412
44735,148,124,-316
44737,-152,-60,144
44739,-204,-28,444
44741,128,40,40
44743,252,-64,-72
44755,240,44,-56
44757,168,44,16
44759,-140,-40,-64
44761,-56,8,424
44763,-28,44,-228
44765,48,116,84
