T,X,Y,Z
45484,84,32,116
45486,-84,8,80
45488,96,120,24
45500,36,-116,144
45502,24,-20,68
45504,36,76,72
45506,76,-16,-48
45508,168,-32,52
45510,48,40,-84
45512,-32,-16,-32
45524,0,216,-448
45526,564,176,920
45528,1124,-324,-1588
45530,-580,-216,740
45532,-2000,448,448
45544,-1712,592,-560
45546,-1004,-48,1128
45548,780,-504,692
45555,-620,104,60
45557,-556,-184,468
45559,-60,-192,436
45561,296,256,248
45563,388,520,-760
45575,620,36,-580
45577,520,64,104
45579,-140,-208,592
45581,-552,-128,-148
45583,-124,100,-212
45585,216,76,-216
45597,216,236,-332
45599,132,12,-124
45601,-52,-232,176
45603,-12,20,488
45605,120,56,280
45607,684,-148,1412
45619,176,-148,-104
45621,684,-252,476
45623,328,140,536
45625,-500,112,-460
45627,-388,-276,872
45629,172,128,-648
45641,296,132,-204
45643,68,-68,-660
45645,-28,-140,-224
45652,-8,8,128
45654,140,132,36
45656,-32,-36,256
45658,-40,-32,48
45660,-40,-52,404
45672,32,-8,-112
45674,184,88,100
45676,120,136,-204
45678,-20,108,-96
45680,-132,12,-56
45682,-200,-24,-48
45694,64,100,20
45696,176,64,-184
45698,56,28,-112
45700,-36,-32,256
45702,-84,44,-96
