T,X,Y,Z
52809,80,-68,-48
52811,-12,-32,-24
52813,64,104,-120
52825,36,-48,-52
52827,-88,8,132
52829,-4,104,-148
52831,28,116,8
52833,28,16,24
52835,-92,-84,32
52837,72,48,160
52849,208,76,-880
52851,-304,-108,984
52853,-84,8,424
52855,0,-4,-96
52857,48,4,420
52859,796,160,208
52871,1944,36,24
52873,884,-228,12
52875,-356,280,-628
52877,-1168,312,-120
52879,-1064,172,-456
52881,240,-196,508
52893,352,52,-296
52895,488,88,-56
52897,40,148,-68
52899,-84,56,-628
52906,144,0,128
52908,192,-68,-80
52910,180,-76,-140
52912,-116,-68,-180
52914,-116,72,80
52926,-232,-92,0
52928,-36,-8,-56
52930,32,-52,-180
52932,112,-4,-332
52934,-156,-12,248
52936,-336,-128,4
52948,-376,88,156
52950,220,-32,912
52952,596,412,48
52954,-244,-88,904
52956,108,-16,372
52958,104,-108,-104
52970,-160,92,-4
52972,-16,-64,-132
52974,100,172,132
52976,180,196,-88
52978,48,16,-252
52980,-260,-56,-124
52992,0,12,124
52994,-96,64,68
52996,44,-12,-284
52998,32,72,-344
53005,-64,-64,-28
53007,140,56,40
53009,76,4,-28
53011,124,76,-136
53013,-88,20,-32
53015,-144,-76,0
53027,-8,-72,120
