T,X,Y,Z
56384,-20,-64,52
56386,-20,52,188
56388,80,56,-8
56400,-48,8,48
56402,0,28,56
56404,128,36,124
56406,24,92,-136
56408,12,-8,52
56410,100,-88,108
56412,8,20,-32
56424,-1892,-164,924
56426,444,404,452
56428,1008,12,1296
56430,864,-128,-140
56432,36,144,-3116
56444,52,344,708
56446,-1108,464,-1408
56448,-1320,64,-700
56450,-532,-248,1352
56452,808,-488,-220
56454,1176,-12,-908
56466,236,388,-872
56468,4,164,-552
56470,-216,-32,280
56477,-28,-36,-236
56479,468,-32,-288
56481,380,36,176
56483,-240,-104,608
56485,-296,-60,-332
56497,-132,-4,-12
56499,284,152,-288
56501,208,-32,-12
56503,-4,-76,192
56505,-24,-72,272
56507,36,-296,708
56519,116,-272,-1104
56521,428,48,-416
56523,284,160,-816
56525,-148,-260,616
56527,-408,-208,404
56529,-12,32,184
56541,16,-20,-580
56543,344,76,-248
56545,188,24,-92
56547,112,52,-140
56549,16,-108,256
56551,-184,-72,36
56563,-68,16,-292
56565,148,56,20
56567,104,36,-208
56569,36,144,-216
56576,276,152,12
56578,248,76,108
56580,-16,32,188
56582,-212,84,68
56584,-160,-76,-168
56596,124,20,-88
56598,32,76,-164
56600,32,40,-248
56602,48,-12,-84
