T,X,Y,Z
57751,-36,8,80
57753,44,-60,52
57755,80,16,44
57757,-8,-48,-52
57769,4,96,-32
57771,-68,104,-56
57773,68,56,140
57775,-36,16,-68
57777,1080,212,52
57779,-136,-24,-100
57791,-2472,148,-2980
57793,-1556,336,2288
57795,1492,-260,920
57797,2720,-392,576
57804,-1436,144,252
57806,-532,-444,1460
57808,1032,-420,560
57810,1344,76,-576
57822,240,476,-508
57824,100,412,-1152
57826,-332,-176,436
57828,-304,-192,604
57830,-444,100,32
57832,-268,160,-160
57844,292,232,-344
57846,592,160,-244
57848,212,44,112
57850,-420,-144,608
57852,-684,-244,292
57854,-16,20,-16
57866,776,276,52
57868,744,-96,-72
57870,320,4,296
57872,-684,-192,708
57874,-796,460,-3160
57876,-256,260,-1848
57888,268,316,-996
57890,-36,20,-220
57892,60,4,492
57894,-156,-80,-8
57901,252,-40,-780
57903,-12,72,224
57905,-164,-232,80
57907,-44,-104,-516
57919,0,156,44
57921,224,40,-496
57923,72,8,-292
57925,-92,88,164
57927,-256,16,132
57929,-184,24,280
57931,248,-52,-160
57943,264,44,16
57945,116,76,64
57947,-8,96,108
57949,-240,56,268
57951,-24,-64,-96
57953,200,16,-72
57965,0,0,-52
57967,24,104,-152
57969,-8,-68,-4
