T,X,Y,Z
15531,-16,-60,40
15533,148,112,-52
15535,48,-4,-12
15537,84,-28,-44
15539,-16,152,88
15546,-28,36,44
15548,40,-20,-8
15550,36,40,96
15552,-40,-92,-156
15564,80,-108,-32
15566,284,-12,-1476
15568,-460,-92,1148
15570,456,-24,284
15572,-60,132,-628
15574,-288,-88,96
15586,-36,-96,-192
15588,36,152,-244
15590,224,112,-40
15592,-432,-148,80
15594,276,4,104
15596,228,188,-772
15608,-216,84,-448
15610,20,128,-364
15612,64,176,-156
15614,44,-248,668
15616,-284,-136,-108
15618,468,308,-416
15630,448,244,-224
15632,-248,56,128
15634,-76,-136,-16
15636,-76,-144,380
15638,-68,-72,-96
15642,28,-4,352
15644,-100,-68,368
15656,-304,-32,104
15658,84,-108,328
15660,72,-64,76
15662,-172,4,-504
15664,60,-80,52
15666,-228,-24,244
15678,36,24,-40
15680,64,-36,-224
15682,72,-108,1504
15684,160,-224,2240
15686,76,-44,120
15688,-304,-212,244
15700,-88,-88,-276
15702,-56,104,-632
15704,60,-48,460
15706,-56,-156,672
15708,-124,88,-556
15710,268,156,-24
15722,16,-52,12
15724,-28,48,-352
15726,68,48,40
15728,-124,-76,456
15730,0,-36,-148
15732,28,120,-352
15744,12,8,140
15748,-140,-32,-256
